Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
114336.10246392386,0.2167755637626291,-1.097302527632844,-0.5888668267386961,-0.8372624310497003,-0.6078752606758179,-0.5391227031489786,-0.5482687949250771,0.8333339117803071,-1.10486279306252,0.22054142701386686,1.2179591523055584,-0.513196364513396,-0.7179188907476018,-0.23052462518025083,1.1797252083607102,0.1941076309533577,-0.5312142946075985,0.48387665118803974,-1.1022921498364233,0.681359510442948,0.4086073077017676,-0.3078084711388841,-0.838585798447231,-0.8866809222834573,0.5348173363459102,1.2289805024890619,-0.6373077470287948,0.45838670355148425,47.64567331291586,0
81900.57143742434,-0.9857260463355437,0.5040465155178444,-0.5302576183724408,-0.7928728322623442,-0.10703035995455783,-1.035242322419374,-0.553649305347182,-1.1978778925888485,1.9647251329163893,0.03526355197172861,-0.6997255079925856,0.213979910734222,-0.11232804969082982,-0.22096959953322298,0.6141667000434252,0.7575077100473051,-0.5305011476105275,-0.57581824064468,-0.275051697151644,-2.301921164735585,-1.5151910621985523,1.3668742674445247,1.6449677135012837,-0.24903603955637832,0.5765569630557664,0.3112501545435361,3.0788808084552377,1.1195749114345768,15.018874227598486,0
1103.4786326688427,-1.4893930596493061,0.02464209842858423,0.08995614812678975,0.7533042690776492,-1.350248411942825,1.4951337455174116,0.2136304244285101,0.26658054669493636,-0.40137975733222647,0.5380223547968438,0.04795405028310565,1.2089819441064658,-1.4414942480636153,0.17554582989050802,0.40851234837742617,-0.1863723943630917,-0.4046658233070462,-0.3629572789687074,0.174639269367828,-1.809958900980706,0.9650149610632297,-0.48013186769585076,0.12780269736678268,0.36710226678806723,-0.5258053873129568,-0.1310384069989959,-2.035240240625504,0.732123607333072,45.50183686839796,0
25333.914302208548,-0.508562253275681,-0.48398711628087887,0.12366149515126128,-1.496014557149427,0.9594405320830891,1.2853852790142708,-0.6255806376880398,-0.3984361593487791,1.2433122248451696,-0.12305159098989943,0.5882454459516296,-0.09230539380077397,1.5563073884802743,0.49007962825149565,0.5476557719191922,0.5663065387335868,-0.5551137363277123,-0.4632391369225352,0.7692456395599749,0.12641282943361754,-1.177611007811773,1.8731044246247803,0.9780718672970998,0.03762632384501897,-0.27350098179996507,0.19867585753008277,0.5175200991574272,-2.0330007356700475,30.98405854215199,0
53621.305707665815,0.01631560168577677,0.7903785250428523,1.3005268585960061,0.1634054740224038,-1.1956237708552124,-0.22064275011577214,-0.7422480135662024,-0.503504161887299,-0.0946237926492889,-0.13415564209226424,0.4121091610202864,0.5573042937804867,-0.13414517626645758,0.40346891810791735,-0.5493598549354416,1.3147798255965035,-0.5655112882176463,1.197186484622428,-1.4760670917717218,-0.38040725741084613,-0.3309781736136056,0.27899179474847396,0.8618168032188236,-1.249395203059528,-1.1079830420429075,-1.4019080677162379,1.3201841971984174,0.29760494279712235,85.27357859163662,0
37382.30397460691,-0.6073544332122114,-0.07722104522304557,0.4258436586298291,0.4182057558879721,-1.7760117540484022,1.063940987560856,0.2525688459966235,1.3845320475939062,0.4441983272906719,1.1013229577357622,0.46654531145012695,1.3462257562027482,0.5222506360177785,-0.09791524644290406,2.2724347204468818,0.8890371222798921,0.5737444210044131,-1.276304416538336,-1.2883076174635377,0.2927154821418534,0.1455211977682408,-0.6141225650083162,0.14098269961206,1.5886269280435958,0.6954024745502987,-1.1410085097527383,-0.1115088271429437,-0.8049664808525608,45.03521404162474,0
166592.75036949068,0.26536234939962844,-0.5827586576115821,-2.438817158276429,-0.13427916218630415,1.42274813609994,0.9262154022415924,0.9653974845911707,1.2361307218062179,0.08865759096143744,0.1973157074055956,-0.6176518954343502,-0.31607285602704976,0.6157711497711416,1.2038844371688162,-0.13944627568099954,-0.4501892648514116,0.0005279588565972928,0.6012067489291149,-1.4438548161335418,-2.296180953137238,-0.5505368494915835,-1.2207124259141586,-0.5081401976473109,-0.14778031881747153,-0.4532484090230134,1.4524675344707454,0.32674476460232005,0.30047435961082836,42.77925642265757,0
48343.72565728066,0.1327878150770647,1.5080122737897765,-0.520438985392111,-0.014686414391873468,-1.8015029965080767,-0.6642043439462315,-1.9062723220007058,0.4291781198749986,0.8316375589515773,-0.22163488657080457,0.28588696725679236,-0.3257304552504472,0.7405453658744364,0.12946193512519885,-1.9856633558035592,0.9399808180928202,-0.3895427945831535,-1.2703794712084044,-0.43893397234400294,-1.9020696485464397,-1.2498893112390432,0.14294961011538876,0.2267116863405662,0.30643883425516816,0.003209867763497622,-0.6928651234720118,-0.054459139460565284,-0.43720744694788527,8.653866542811665,0
57733.283880558134,0.6502223934069432,-0.8814249061673531,1.4041659401003963,-0.9920435607771338,-0.5536951531354725,-1.1488514099292881,0.2560798786660208,1.3686296220971284,-0.9990062325598563,-2.060443037409089,1.0909666745194195,1.5538005010876805,-1.995080466414733,0.46005434144644425,0.22650535211528855,-0.7874753048877547,-1.394355666669233,0.9917503454465558,0.17907053145719495,0.25442645742672076,-0.6217693528332011,-0.8019092044499575,-2.4549735412739464,-0.22802802978487915,1.4388263794542226,-0.8902544200486536,-1.5224146942667398,0.43566456645700186,257.5397951674478,0
107809.20051119513,-2.553921134901955,0.9343199112392737,-1.366878698415421,-0.22476540189268354,-1.1701130260593595,-1.8019804375800197,0.541462728204788,0.7591551603026468,-0.5765104007267194,-2.59104229214491,-0.5462444482524828,0.3918040054025465,-1.4789115687741288,0.18335991977915564,-0.015309849172995557,0.5792914996010884,0.11958036841415326,-0.9730689408815555,1.1965715016644913,-0.15852957302697002,-0.02730453950993186,-0.933267959073196,-0.4432822511915103,-0.8848027140269009,-0.172946059923423,1.7117084801423434,-1.3719011429313563,-1.6135613978767411,50.02061644075931,0
99105.80281152306,-0.20445497968522458,-0.13525432539369245,1.0035665601832853,2.333244404285301,0.19228267439904112,1.9570636405416413,-0.24141441042020614,0.9519603635098018,1.1011557622472865,-0.40996050385277344,-0.7470780793016416,1.1453891885473528,-0.5315569372430567,-0.8943499126754028,-0.6839595017990969,-0.5356133384254117,0.8566171046256775,0.5150426732761878,0.715658244757891,0.4213798110980826,-0.5938401622466388,0.6971028559082724,1.182453826605304,0.5845032161193091,0.44965590662585037,-0.7670545065706765,0.21181707897447793,-0.8202413294487015,64.44460510491153,0
55587.40451158626,0.18610891589295708,-0.9257143372927692,-0.2254524107373242,-1.9315908440974665,1.183566836159972,0.045104032602031136,-2.3426993831239913,-1.4980177295888981,-0.25591287506912375,-1.3270049109258044,2.7449298480376427,0.7522874631893853,0.6814431322214427,-2.875216322257646,0.5422631355897627,-0.5871397407308677,-0.8948653449255051,-0.24821033739645415,-1.1014858485032752,0.5082648795402616,1.169861625205326,1.066460486108406,0.08450649794622328,2.649087635600203,1.6179701374006117,0.128130155592938,-0.32872665224181963,1.8556325953383046,59.365279597358004,1
60602.651365032165,0.6709112482768751,0.6037905202778941,-0.3918767653868664,-1.017764309076953,-1.027403551526011,-0.3732682459413141,0.6445184916452914,0.9282456913443246,-0.49653173548196905,-1.1534924259847839,0.2678436378663333,-0.8235349706258495,-0.5182526388612024,1.3252760904370375,0.827115428565768,0.1579743122514517,-1.2719190011127228,0.2113965674706589,1.0626572907875265,-0.3756336657655356,1.3511140899867151,1.292745289518207,1.6637328321434735,0.30524312653135294,0.5873916998060122,1.41418728833109,0.4473939370689756,-0.5012341077902127,7.6390028821671905,0
144978.73822967225,0.4547951696423805,0.7741314616193651,-1.0014370765050777,0.1932074227141938,1.3196444944772996,1.8192231832997212,0.03993639721469045,-0.23794354734707465,0.2690240681375333,0.2436370470275211,1.3867580661311534,-0.9963916891670672,-0.27987308616602163,-1.1171413268765105,-1.0120948857975771,0.37657401513912436,0.8098578416370265,-0.6493916937437452,0.7720947889752895,1.1115786571319681,1.93470599843339,0.069746848841049,-0.639764527444133,-1.0024719316058948,-1.1017931979198936,1.2497807014036066,-1.5150953429556504,1.2177484856512002,18.910380585317803,0
151762.0264241495,0.3086430199661837,-1.957281901024075,-3.494652827532556,2.254794201318232,-0.06648204515761752,0.7278651417043525,2.041665334035706,2.6716928592613844,0.5266445533939653,-0.28633727309919854,1.53798317376201,-0.2644097562575668,0.3615162809367848,-1.2109762246830014,0.4795647173211477,-0.3234228752422098,-1.0972839504424157,2.6208830416871707,-1.0504824439281994,0.25835706813032505,-0.7133696419385086,0.60644736505585,-1.2792621613627009,1.2584281887226614,2.6933874236306097,-0.7574470845208037,1.7103626352175847,-0.208255213274828,64.7652248938038,1
51179.34508859494,-1.6270049208667487,2.0225902305694814,1.2525407310292307,-0.7790194215199856,0.27242139665360987,0.417465089821295,1.1910858547734768,-0.8186050266600786,1.092106783982426,-0.5479053042069351,-1.3358624041686133,0.7241365593144973,1.2907584241224281,2.5879089735306846,-1.1997252650902135,0.6989196850807888,-0.40980124379353305,0.7833587105240313,-1.4704895512312506,-1.262769775698564,-0.7758748231664838,0.07896404566808451,-0.6410812665383554,0.6590543439134197,1.0268946182579144,0.5995775412453558,1.618787639660868,0.415826629455343,13.451976457231522,0
79361.02607153136,-2.240049898519503,-0.49836239219244655,0.9926885389127922,0.5458171745620152,-0.8398808965107355,-0.5652847763990818,-0.4107086591024168,-0.6627137718629301,-2.0296738677395822,0.7635911006198558,1.257059956689093,-1.5184489439647402,1.2438529325863146,-0.10302320139721578,1.2251323481678744,0.03795043629044597,0.13554459215862996,0.3724346469822128,-0.7900663251352782,1.1946741443280215,-1.1213806380747848,-0.4020667445166706,0.5242646776431689,-0.5091952404854638,0.7775312408149441,1.3758661731839563,1.0125460010538367,-1.9361153136786216,18.33534981534484,0
